steps,average_reward
589824,0.9098902811696513
591872,0.9466689917770911
593920,1.00320322339918
595968,1.033338046291833
598016,0.9907086356422597
600064,0.9473958057276815
602112,0.9913253739253123
604160,1.0214631870412076
606208,0.8374006049852408
608256,0.9137095536331825
610304,1.0211406569653931
612352,0.9934171116827806
614400,1.0587549478652813
616448,0.9832043449727619
618496,1.0210454085026883
620544,0.8866324144985738
622592,1.0104383449689562
624640,1.0079766065725178
626688,0.7959228432585599
628736,1.0000296352239442
630784,0.9572163595730867
632832,0.9593057751949517
634880,0.9344032175160146
636928,0.9814249712736456
638976,1.0242333137708628
641024,1.05034484093638
643072,1.0486312112194642
645120,0.9302402577417266
647168,0.9489272540055369
649216,0.7950205068937289
651264,0.8282765322046759
653312,0.970627958390345
655360,0.9430305937105892
657408,0.7932011087083723
659456,0.8194590756534201
661504,0.6547759821863871
663552,0.9426736491051818
665600,0.8903632441795133
667648,0.9979381313126339
669696,0.8163846601548742
671744,0.7692694568233163
673792,1.0116292680849668
675840,0.6722879206575644
677888,0.8160222529276453
679936,0.9696940954656813
681984,0.865518068451317
684032,0.8253917626182827
686080,0.841266182405197
688128,0.8491577336079246
690176,0.9456875100930717
692224,0.9207782193576282
694272,0.7030748217175629
696320,0.9639714651789562
698368,0.7335071032953625
700416,0.9019814262831071
702464,0.7467320701123131
704512,0.817347131190733
706560,0.8995651015685147
708608,0.9608062268523443
710656,0.7039589055383646
712704,0.7069006851528796
714752,0.9101367551718609
716800,0.9450219805157513
718848,0.8298065796138709
720896,0.5609314840745194
722944,0.7489895810058367
724992,0.9040656036036181
727040,0.9063198567758449
729088,0.8899348964690154
731136,0.9132878301627916
733184,0.8420411808301276
735232,0.809203181405938
737280,1.0114558579900956
739328,0.8885261024644995
741376,0.8179865983679727
743424,1.0340891496131648
745472,0.7864345923570837
747520,0.6755637360118993
749568,0.833974711618837
751616,0.9935464967097014
753664,0.8246219937840175
755712,0.7958517706378234
757760,0.798300186786812
759808,1.0239777129469183
761856,0.8261708822900955
763904,0.9120047456681901
765952,1.0243854624944098
768000,0.9830786227321869
770048,0.8699907018100681
772096,0.9959918723893462
774144,0.9355138514245658
776192,0.9500774770419798
778240,0.898470236736344
780288,0.952546854908645
782336,0.9952511972798839
784384,1.0669927927803513
786432,1.0679806652232806
788480,1.0604521113510503
790528,0.967660194857017
792576,1.0901904241123246
794624,1.045356759497953
796672,1.043112652075972
798720,1.1215846403521348
800768,1.1428374954519
802816,1.0750717589979
804864,1.045588282224242
806912,1.122848947423324
808960,1.1463788480361568
811008,1.16550239667894
813056,1.2206258364178768
815104,1.1848346405486552
817152,1.1262247563279855
819200,1.152433962212696
821248,1.1324380296143548
823296,1.1329970196332766
825344,1.2550358824245307
827392,1.220716885984504
829440,1.1118527195823504
831488,1.2072713315088932
833536,0.6264703090103969
835584,1.0402432473761
837632,1.1088703943250535
839680,1.1020576282018681
841728,1.000291819890439
843776,1.2046711601647027
845824,1.0325588061031525
847872,1.1292887212030935
849920,1.0382594659481426
851968,1.1211428700413566
854016,1.060663724858089
856064,1.0843469478848733
858112,1.1194077323319445
860160,1.0615524179746845
862208,1.082051949896707
864256,1.0437468067829059
866304,0.9795360179287738
868352,0.9935984671707347
870400,0.9677568155559085
872448,0.9962122560963527
874496,1.097170905958928
876544,1.0356962658461621
878592,1.068951431126555
880640,1.1302492518977234
882688,1.2575557563351851
884736,1.2503891693231255
886784,1.2015433969388534
888832,1.2550861207344859
890880,1.093589749327641
892928,1.0828112589600805
894976,1.066961776469686
897024,1.2073823175789702
899072,1.121804982426764
901120,1.3036136828933698
903168,1.1353255537767748
905216,1.004042774064332
907264,1.0983778577350203
909312,1.3967478924285412
911360,1.3591251047459467
913408,1.2127061191151618
915456,1.1314482918200643
917504,1.235903108818517
919552,1.0347752302298971
921600,1.3447859285307764
923648,1.2211894344302714
925696,1.3878392594147906
927744,1.1943950312970966
929792,1.1350120556344632
931840,1.2728954922001994
933888,1.1552487503430515
935936,1.2227680656920397
937984,1.2931774964966078
940032,1.1520064761722129
942080,1.4379244651411134
944128,1.1743903369359918
946176,1.2552123174152425
948224,1.4441884130068465
950272,1.4522292202034883
952320,1.1522482147394644
954368,1.487906190076933
956416,1.3871649992487973
958464,1.4084562754216885
960512,1.506988051916374
962560,1.4895649950889285
964608,1.4315224640603343
966656,1.408819213690447
968704,1.5630116397510903
970752,1.3210350341951358
972800,1.3084729871407093
974848,1.3245809934135913
976896,1.2937197566493868
978944,1.2573585775791176
980992,1.248296589169089
983040,1.4050816534116115
985088,1.384586069603421
987136,1.3747215805115154
989184,1.6062342606427737
991232,1.4137858034037483
993280,1.2576004848322795
995328,1.26895843578581
997376,1.149937109848482
999424,1.5111010747827944
1001472,1.4353156588878448
